Local time,Open,High,Low,Close,Volume,Ticker
20.01.2020 21:45:00.000 GMT-0800,84.228,84.228,84.221,0.84224,39.9,CADJPY
20.01.2020 22:00:00.000 GMT-0800,84.184,84.192,84.182,0.84191,84.96,CADJPY
20.01.2020 22:15:00.000 GMT-0800,84.184,84.19,84.179,0.84179,69.06,CADJPY
20.01.2020 22:30:00.000 GMT-0800,84.18,84.185,84.175,0.84185,76.11,CADJPY
20.01.2020 22:45:00.000 GMT-0800,84.141,84.158,84.14,0.84156,127.7,CADJPY
20.01.2020 23:00:00.000 GMT-0800,84.124,84.124,84.108,0.84115,137.23,CADJPY
20.01.2020 23:15:00.000 GMT-0800,84.143,84.148,84.14,0.84147,80.3,CADJPY
20.01.2020 23:30:00.000 GMT-0800,84.169,84.185,84.166,0.84184,68.52,CADJPY
20.01.2020 23:45:00.000 GMT-0800,84.16,84.173,84.16,0.84165,78.22,CADJPY
21.01.2020 00:00:00.000 GMT-0800,84.156,84.157,84.139,0.84144,131.62,CADJPY
21.01.2020 00:15:00.000 GMT-0800,84.122,84.123,84.109,0.84115,90.71,CADJPY
21.01.2020 00:30:00.000 GMT-0800,84.117,84.124,84.104,0.84105,99.29,CADJPY
21.01.2020 00:45:00.000 GMT-0800,84.116,84.124,84.116,0.84123,52,CADJPY
21.01.2020 01:00:00.000 GMT-0800,84.095,84.108,84.095,0.84108,79.62,CADJPY
21.01.2020 01:15:00.000 GMT-0800,84.105,84.118,84.104,0.84109,75.62,CADJPY
21.01.2020 01:30:00.000 GMT-0800,84.083,84.098,84.083,0.84096,75,CADJPY
21.01.2020 01:45:00.000 GMT-0800,84.103,84.107,84.098,0.84106,60.91,CADJPY
21.01.2020 02:00:00.000 GMT-0800,84.123,84.143,84.117,0.84143,99.77,CADJPY
21.01.2020 02:15:00.000 GMT-0800,84.16,84.164,84.152,0.84153,55,CADJPY
21.01.2020 02:30:00.000 GMT-0800,84.16,84.164,84.156,0.84158,60.25,CADJPY
21.01.2020 02:45:00.000 GMT-0800,84.17,84.172,84.168,0.84172,11.5,CADJPY
21.01.2020 03:00:00.000 GMT-0800,84.19,84.199,84.187,0.84193,95.25,CADJPY
21.01.2020 03:15:00.000 GMT-0800,84.244,84.247,84.235,0.84237,92.5,CADJPY
21.01.2020 03:30:00.000 GMT-0800,84.228,84.228,84.226,0.84227,34,CADJPY
21.01.2020 03:45:00.000 GMT-0800,84.198,84.218,84.196,0.84218,54.25,CADJPY
21.01.2020 04:00:00.000 GMT-0800,84.235,84.248,84.235,0.84248,76.82,CADJPY
21.01.2020 04:15:00.000 GMT-0800,84.282,84.286,84.275,0.84275,67.03,CADJPY
21.01.2020 04:30:00.000 GMT-0800,84.272,84.276,84.268,0.8427,45.68,CADJPY
21.01.2020 04:45:00.000 GMT-0800,84.261,84.263,84.258,0.8426,79.53,CADJPY
21.01.2020 05:00:00.000 GMT-0800,84.251,84.254,84.239,0.84239,93.5,CADJPY
21.01.2020 05:15:00.000 GMT-0800,84.261,84.277,84.261,0.84272,142.16,CADJPY
21.01.2020 05:30:00.000 GMT-0800,84.273,84.274,84.252,0.84261,180.57,CADJPY
21.01.2020 05:45:00.000 GMT-0800,84.237,84.248,84.235,0.84248,45.91,CADJPY
21.01.2020 06:00:00.000 GMT-0800,84.248,84.255,84.247,0.84253,48.19,CADJPY
21.01.2020 06:15:00.000 GMT-0800,84.312,84.333,84.312,0.84333,61.98,CADJPY
21.01.2020 06:30:00.000 GMT-0800,84.352,84.365,84.349,0.84351,202.56,CADJPY
21.01.2020 06:45:00.000 GMT-0800,84.298,84.298,84.284,0.84294,118.24,CADJPY
21.01.2020 07:00:00.000 GMT-0800,84.246,84.257,84.238,0.84254,177.64,CADJPY
21.01.2020 07:15:00.000 GMT-0800,84.239,84.239,84.22,0.84225,161.77,CADJPY
21.01.2020 07:30:00.000 GMT-0800,84.138,84.139,84.121,0.84128,106.4,CADJPY
21.01.2020 07:45:00.000 GMT-0800,84.105,84.114,84.102,0.84113,116.01,CADJPY
21.01.2020 08:00:00.000 GMT-0800,84.134,84.136,84.103,0.8412,184.74,CADJPY
21.01.2020 08:15:00.000 GMT-0800,84.092,84.095,84.082,0.84086,93.49,CADJPY
21.01.2020 08:30:00.000 GMT-0800,84.127,84.127,84.117,0.84118,33.44,CADJPY
21.01.2020 08:45:00.000 GMT-0800,84.129,84.129,84.115,0.84115,68.32,CADJPY
21.01.2020 09:00:00.000 GMT-0800,84.138,84.143,84.135,0.84139,73.73,CADJPY
21.01.2020 09:15:00.000 GMT-0800,84.14,84.14,84.135,0.84135,48.57,CADJPY
21.01.2020 09:30:00.000 GMT-0800,84.136,84.136,84.134,0.84135,15.5,CADJPY
21.01.2020 09:45:00.000 GMT-0800,84.137,84.14,84.131,0.84133,48.75,CADJPY
21.01.2020 10:00:00.000 GMT-0800,84.106,84.107,84.102,0.84107,72.15,CADJPY
21.01.2020 10:15:00.000 GMT-0800,84.151,84.153,84.146,0.84146,25.06,CADJPY
21.01.2020 10:30:00.000 GMT-0800,84.089,84.092,84.085,0.84087,63.36,CADJPY
21.01.2020 10:45:00.000 GMT-0800,84.042,84.045,84.04,0.84042,48.5,CADJPY
21.01.2020 11:00:00.000 GMT-0800,84.007,84.007,83.994,0.84002,132.92,CADJPY
21.01.2020 11:15:00.000 GMT-0800,83.989,83.995,83.985,0.83993,53.36,CADJPY
21.01.2020 11:30:00.000 GMT-0800,83.976,83.982,83.974,0.83977,56.78,CADJPY
21.01.2020 11:45:00.000 GMT-0800,83.983,83.988,83.983,0.83987,46.81,CADJPY
21.01.2020 12:00:00.000 GMT-0800,84,84.004,83.996,0.84,67.18,CADJPY
21.01.2020 12:15:00.000 GMT-0800,84.008,84.008,84.001,0.84001,38,CADJPY
21.01.2020 12:30:00.000 GMT-0800,83.977,83.982,83.975,0.83982,35.2,CADJPY
21.01.2020 12:45:00.000 GMT-0800,83.978,83.986,83.978,0.83982,60.62,CADJPY
21.01.2020 13:00:00.000 GMT-0800,83.97,83.983,83.967,0.83982,103.92,CADJPY
21.01.2020 13:15:00.000 GMT-0800,83.985,83.996,83.985,0.83996,34.76,CADJPY
21.01.2020 13:30:00.000 GMT-0800,84.012,84.016,84.012,0.84016,13,CADJPY
21.01.2020 13:45:00.000 GMT-0800,84.035,84.043,84.035,0.84042,49.06,CADJPY
21.01.2020 14:00:00.000 GMT-0800,84.07,84.086,84.054,0.84062,24.13,CADJPY
21.01.2020 14:15:00.000 GMT-0800,84.048,84.053,84.047,0.84051,50.26,CADJPY
21.01.2020 14:30:00.000 GMT-0800,84.048,84.05,84.046,0.8405,74.94,CADJPY
21.01.2020 14:45:00.000 GMT-0800,84.048,84.05,84.048,0.8405,31.24,CADJPY
21.01.2020 15:00:00.000 GMT-0800,84.041,84.055,84.041,0.84055,91.71,CADJPY
21.01.2020 15:15:00.000 GMT-0800,84.06,84.06,84.052,0.84052,62.77,CADJPY
21.01.2020 15:30:00.000 GMT-0800,84.055,84.055,84.048,0.84048,30.2,CADJPY
21.01.2020 15:45:00.000 GMT-0800,84.069,84.082,84.069,0.8407,60.55,CADJPY
21.01.2020 16:00:00.000 GMT-0800,84.073,84.084,84.072,0.8408,101.46,CADJPY
21.01.2020 16:15:00.000 GMT-0800,84.048,84.054,84.048,0.84052,86.39,CADJPY
21.01.2020 16:30:00.000 GMT-0800,84.072,84.082,84.072,0.84079,67.16,CADJPY
21.01.2020 16:45:00.000 GMT-0800,84.038,84.043,84.037,0.84042,38.85,CADJPY
21.01.2020 17:00:00.000 GMT-0800,83.995,84.002,83.99,0.83998,170.58,CADJPY
21.01.2020 17:15:00.000 GMT-0800,84.005,84.012,84.004,0.8401,69.51,CADJPY
21.01.2020 17:30:00.000 GMT-0800,84.027,84.034,84.017,0.84017,122.9,CADJPY
21.01.2020 17:45:00.000 GMT-0800,83.966,83.97,83.964,0.8397,99.31,CADJPY
21.01.2020 18:00:00.000 GMT-0800,83.968,83.973,83.962,0.83969,125.22,CADJPY
21.01.2020 18:15:00.000 GMT-0800,83.986,83.995,83.983,0.8399,66.51,CADJPY
21.01.2020 18:30:00.000 GMT-0800,84.028,84.036,84.025,0.84034,74.42,CADJPY
21.01.2020 18:45:00.000 GMT-0800,84.061,84.062,84.054,0.84057,111.44,CADJPY
21.01.2020 19:00:00.000 GMT-0800,84.106,84.116,84.105,0.84106,194,CADJPY
21.01.2020 19:15:00.000 GMT-0800,84.097,84.097,84.089,0.8409,43.32,CADJPY
21.01.2020 19:30:00.000 GMT-0800,84.112,84.116,84.112,0.84112,48.58,CADJPY
21.01.2020 19:45:00.000 GMT-0800,84.111,84.114,84.11,0.84111,36.5,CADJPY
21.01.2020 20:00:00.000 GMT-0800,84.092,84.103,84.088,0.84103,71.92,CADJPY
21.01.2020 20:15:00.000 GMT-0800,84.09,84.091,84.088,0.84088,27.51,CADJPY
21.01.2020 20:30:00.000 GMT-0800,84.089,84.095,84.089,0.84092,35.09,CADJPY
21.01.2020 20:45:00.000 GMT-0800,84.079,84.08,84.078,0.84078,26.54,CADJPY
21.01.2020 21:00:00.000 GMT-0800,84.078,84.078,84.069,0.84071,41.48,CADJPY
21.01.2020 21:15:00.000 GMT-0800,84.094,84.096,84.094,0.84096,15.5,CADJPY
21.01.2020 21:30:00.000 GMT-0800,84.11,84.11,84.109,0.84109,42.3,CADJPY
21.01.2020 21:45:00.000 GMT-0800,84.118,84.119,84.114,0.84114,38.52,CADJPY
21.01.2020 22:00:00.000 GMT-0800,84.127,84.129,84.123,0.84125,42.24,CADJPY
21.01.2020 22:15:00.000 GMT-0800,84.138,84.14,84.128,0.84139,54.05,CADJPY
21.01.2020 22:30:00.000 GMT-0800,84.125,84.127,84.122,0.84123,43.14,CADJPY
21.01.2020 22:45:00.000 GMT-0800,84.124,84.124,84.115,0.84115,65.65,CADJPY
21.01.2020 23:00:00.000 GMT-0800,84.136,84.142,84.128,0.84129,128.17,CADJPY
21.01.2020 23:15:00.000 GMT-0800,84.122,84.126,84.119,0.84121,29.24,CADJPY
21.01.2020 23:30:00.000 GMT-0800,84.098,84.101,84.097,0.84098,50.57,CADJPY
21.01.2020 23:45:00.000 GMT-0800,84.117,84.126,84.117,0.84123,36.12,CADJPY
22.01.2020 00:00:00.000 GMT-0800,84.12,84.12,84.093,0.84095,126.38,CADJPY
22.01.2020 00:15:00.000 GMT-0800,84.089,84.094,84.089,0.84089,29.31,CADJPY
22.01.2020 00:30:00.000 GMT-0800,84.109,84.111,84.101,0.84111,38.5,CADJPY
22.01.2020 00:45:00.000 GMT-0800,84.098,84.098,84.094,0.84098,46.66,CADJPY
22.01.2020 01:00:00.000 GMT-0800,84.107,84.107,84.075,0.84081,96.78,CADJPY
22.01.2020 01:15:00.000 GMT-0800,84.092,84.098,84.075,0.84091,178.04,CADJPY
22.01.2020 01:30:00.000 GMT-0800,84.098,84.099,84.09,0.8409,65.08,CADJPY
22.01.2020 01:45:00.000 GMT-0800,84.122,84.126,84.118,0.84126,50.63,CADJPY
22.01.2020 02:00:00.000 GMT-0800,84.156,84.162,84.153,0.84158,96.38,CADJPY
22.01.2020 02:15:00.000 GMT-0800,84.158,84.16,84.153,0.8416,47.1,CADJPY
22.01.2020 02:30:00.000 GMT-0800,84.162,84.165,84.159,0.84159,37.75,CADJPY
22.01.2020 02:45:00.000 GMT-0800,84.155,84.16,84.153,0.8416,53.89,CADJPY
22.01.2020 03:00:00.000 GMT-0800,84.175,84.18,84.17,0.84172,83.49,CADJPY
22.01.2020 03:15:00.000 GMT-0800,84.16,84.162,84.157,0.84161,48,CADJPY
22.01.2020 03:30:00.000 GMT-0800,84.155,84.155,84.15,0.84152,28.19,CADJPY
22.01.2020 03:45:00.000 GMT-0800,84.167,84.173,84.16,0.84173,124.63,CADJPY
22.01.2020 04:00:00.000 GMT-0800,84.214,84.214,84.209,0.84211,53.72,CADJPY
22.01.2020 04:15:00.000 GMT-0800,84.214,84.219,84.209,0.84209,54.5,CADJPY
22.01.2020 04:30:00.000 GMT-0800,84.201,84.206,84.201,0.84206,25.57,CADJPY
22.01.2020 04:45:00.000 GMT-0800,84.232,84.236,84.231,0.84233,41.69,CADJPY
22.01.2020 05:00:00.000 GMT-0800,84.24,84.255,84.233,0.84251,94.52,CADJPY
22.01.2020 05:15:00.000 GMT-0800,84.294,84.324,84.294,0.84324,82.69,CADJPY
22.01.2020 05:30:00.000 GMT-0800,84.325,84.325,84.267,0.84321,409.18,CADJPY
22.01.2020 05:45:00.000 GMT-0800,84.262,84.282,84.257,0.84279,111.45,CADJPY
22.01.2020 06:00:00.000 GMT-0800,84.274,84.276,84.267,0.84273,86.1,CADJPY
22.01.2020 06:15:00.000 GMT-0800,84.255,84.258,84.248,0.84258,62.87,CADJPY
22.01.2020 06:30:00.000 GMT-0800,84.21,84.215,84.181,0.84182,113.79,CADJPY
22.01.2020 06:45:00.000 GMT-0800,84.207,84.213,84.197,0.842,96.96,CADJPY
22.01.2020 07:00:00.000 GMT-0800,84.17,84.17,83.876,0.83932,778.89,CADJPY
22.01.2020 07:15:00.000 GMT-0800,83.627,83.629,83.604,0.83621,251.4,CADJPY
22.01.2020 07:30:00.000 GMT-0800,83.73,83.731,83.687,0.83691,147.93,CADJPY
22.01.2020 07:45:00.000 GMT-0800,83.747,83.75,83.728,0.83731,141.45,CADJPY
22.01.2020 08:00:00.000 GMT-0800,83.782,83.79,83.779,0.83788,210.07,CADJPY
22.01.2020 08:15:00.000 GMT-0800,83.723,83.843,83.717,0.83747,584.31,CADJPY
22.01.2020 08:30:00.000 GMT-0800,83.779,83.811,83.779,0.83802,201.64,CADJPY
22.01.2020 08:45:00.000 GMT-0800,83.836,83.836,83.795,0.83802,282.48,CADJPY
22.01.2020 09:00:00.000 GMT-0800,83.692,83.703,83.691,0.83696,122.29,CADJPY
22.01.2020 09:15:00.000 GMT-0800,83.634,83.635,83.613,0.83615,60.64,CADJPY
22.01.2020 09:30:00.000 GMT-0800,83.601,83.603,83.594,0.83594,56.05,CADJPY
22.01.2020 09:45:00.000 GMT-0800,83.559,83.559,83.549,0.83555,49.25,CADJPY
22.01.2020 10:00:00.000 GMT-0800,83.547,83.555,83.541,0.83543,70.31,CADJPY
22.01.2020 10:15:00.000 GMT-0800,83.584,83.587,83.58,0.8358,49.25,CADJPY
22.01.2020 10:30:00.000 GMT-0800,83.603,83.607,83.602,0.83602,42.5,CADJPY
22.01.2020 10:45:00.000 GMT-0800,83.607,83.607,83.582,0.83585,80,CADJPY
22.01.2020 11:00:00.000 GMT-0800,83.585,83.601,83.585,0.83601,138.88,CADJPY
22.01.2020 11:15:00.000 GMT-0800,83.596,83.601,83.592,0.83595,42.16,CADJPY
22.01.2020 11:30:00.000 GMT-0800,83.574,83.584,83.571,0.83581,28.75,CADJPY
22.01.2020 11:45:00.000 GMT-0800,83.596,83.603,83.595,0.83596,34.25,CADJPY
22.01.2020 12:00:00.000 GMT-0800,83.609,83.627,83.609,0.83621,133.45,CADJPY
22.01.2020 12:15:00.000 GMT-0800,83.642,83.642,83.632,0.83633,56.6,CADJPY
22.01.2020 12:30:00.000 GMT-0800,83.612,83.625,83.611,0.83625,52.13,CADJPY
22.01.2020 12:45:00.000 GMT-0800,83.633,83.633,83.628,0.83628,58.04,CADJPY
22.01.2020 13:00:00.000 GMT-0800,83.616,83.628,83.616,0.83622,64.84,CADJPY
22.01.2020 13:15:00.000 GMT-0800,83.626,83.634,83.623,0.83634,22.74,CADJPY
22.01.2020 13:30:00.000 GMT-0800,83.643,83.647,83.638,0.83646,38.31,CADJPY
22.01.2020 13:45:00.000 GMT-0800,83.642,83.65,83.642,0.83649,101.62,CADJPY
22.01.2020 14:00:00.000 GMT-0800,83.631,83.637,83.614,0.83629,17.42,CADJPY
22.01.2020 14:15:00.000 GMT-0800,83.649,83.656,83.649,0.83651,51.6,CADJPY
22.01.2020 14:30:00.000 GMT-0800,83.633,83.634,83.631,0.83633,24.32,CADJPY
22.01.2020 14:45:00.000 GMT-0800,83.62,83.623,83.619,0.83621,29.62,CADJPY
22.01.2020 15:00:00.000 GMT-0800,83.62,83.62,83.605,0.83606,209.67,CADJPY
22.01.2020 15:15:00.000 GMT-0800,83.587,83.587,83.586,0.83587,13,CADJPY
22.01.2020 15:30:00.000 GMT-0800,83.575,83.58,83.575,0.83579,84.23,CADJPY
22.01.2020 15:45:00.000 GMT-0800,83.554,83.562,83.554,0.83562,139.32,CADJPY
22.01.2020 16:00:00.000 GMT-0800,83.504,83.52,83.497,0.83511,266.99,CADJPY
22.01.2020 16:15:00.000 GMT-0800,83.418,83.431,83.412,0.83427,135.31,CADJPY
22.01.2020 16:30:00.000 GMT-0800,83.435,83.49,83.435,0.83469,267.26,CADJPY
22.01.2020 16:45:00.000 GMT-0800,83.399,83.417,83.395,0.83398,203.5,CADJPY
22.01.2020 17:00:00.000 GMT-0800,83.378,83.392,83.347,0.83348,300.75,CADJPY
22.01.2020 17:15:00.000 GMT-0800,83.292,83.3,83.286,0.83296,180.01,CADJPY
22.01.2020 17:30:00.000 GMT-0800,83.329,83.337,83.327,0.83336,161.95,CADJPY
22.01.2020 17:45:00.000 GMT-0800,83.316,83.329,83.308,0.83311,164.39,CADJPY
22.01.2020 18:00:00.000 GMT-0800,83.355,83.359,83.351,0.83354,88.65,CADJPY
22.01.2020 18:15:00.000 GMT-0800,83.358,83.365,83.358,0.83363,32.35,CADJPY
22.01.2020 18:30:00.000 GMT-0800,83.368,83.368,83.363,0.83364,41.6,CADJPY
22.01.2020 18:45:00.000 GMT-0800,83.351,83.355,83.347,0.83352,79.95,CADJPY
22.01.2020 19:00:00.000 GMT-0800,83.344,83.345,83.34,0.8334,16.5,CADJPY
22.01.2020 19:15:00.000 GMT-0800,83.322,83.326,83.319,0.83319,38.13,CADJPY
22.01.2020 19:30:00.000 GMT-0800,83.308,83.313,83.306,0.83307,48.84,CADJPY
22.01.2020 19:45:00.000 GMT-0800,83.286,83.299,83.286,0.83299,21.6,CADJPY
22.01.2020 20:00:00.000 GMT-0800,83.27,83.27,83.255,0.83257,55.6,CADJPY
22.01.2020 20:15:00.000 GMT-0800,83.226,83.228,83.225,0.83228,7.3,CADJPY
22.01.2020 20:30:00.000 GMT-0800,83.255,83.26,83.255,0.8326,27.96,CADJPY
22.01.2020 20:45:00.000 GMT-0800,83.255,83.262,83.254,0.83262,30.5,CADJPY
22.01.2020 21:00:00.000 GMT-0800,83.268,83.272,83.261,0.83262,54.94,CADJPY
22.01.2020 21:15:00.000 GMT-0800,83.208,83.214,83.206,0.83213,41.1,CADJPY
22.01.2020 21:30:00.000 GMT-0800,83.233,83.239,83.23,0.83236,76.26,CADJPY
22.01.2020 21:45:00.000 GMT-0800,83.245,83.25,83.237,0.83246,76.92,CADJPY
22.01.2020 22:00:00.000 GMT-0800,83.228,83.231,83.217,0.83221,63.57,CADJPY
22.01.2020 22:15:00.000 GMT-0800,83.187,83.188,83.182,0.83184,27.94,CADJPY
22.01.2020 22:30:00.000 GMT-0800,83.178,83.183,83.178,0.83181,17.57,CADJPY
22.01.2020 22:45:00.000 GMT-0800,83.169,83.169,83.168,0.83168,8,CADJPY
22.01.2020 23:00:00.000 GMT-0800,83.227,83.253,83.224,0.83252,95.22,CADJPY
22.01.2020 23:15:00.000 GMT-0800,83.28,83.281,83.258,0.83262,107.2,CADJPY
22.01.2020 23:30:00.000 GMT-0800,83.293,83.319,83.293,0.83312,112.84,CADJPY
22.01.2020 23:45:00.000 GMT-0800,83.277,83.293,83.276,0.8329,83.25,CADJPY
23.01.2020 00:00:00.000 GMT-0800,83.298,83.303,83.287,0.83288,219.93,CADJPY
23.01.2020 00:15:00.000 GMT-0800,83.25,83.255,83.246,0.83249,43,CADJPY
23.01.2020 00:30:00.000 GMT-0800,83.255,83.279,83.255,0.83279,112.75,CADJPY
23.01.2020 00:45:00.000 GMT-0800,83.222,83.229,83.221,0.83228,58.92,CADJPY
23.01.2020 01:00:00.000 GMT-0800,83.234,83.234,83.221,0.83222,117.87,CADJPY
23.01.2020 01:15:00.000 GMT-0800,83.224,83.228,83.216,0.83228,50.25,CADJPY
23.01.2020 01:30:00.000 GMT-0800,83.225,83.238,83.224,0.83236,70.72,CADJPY
23.01.2020 01:45:00.000 GMT-0800,83.211,83.215,83.209,0.83212,36.22,CADJPY
23.01.2020 02:00:00.000 GMT-0800,83.218,83.218,83.205,0.8321,96.21,CADJPY
23.01.2020 02:15:00.000 GMT-0800,83.198,83.204,83.197,0.83199,48.59,CADJPY
23.01.2020 02:30:00.000 GMT-0800,83.22,83.221,83.219,0.83221,32.31,CADJPY
23.01.2020 02:45:00.000 GMT-0800,83.237,83.241,83.234,0.83241,33.5,CADJPY
23.01.2020 03:00:00.000 GMT-0800,83.248,83.258,83.247,0.83258,54.07,CADJPY
23.01.2020 03:15:00.000 GMT-0800,83.262,83.277,83.258,0.83277,78.75,CADJPY
23.01.2020 03:30:00.000 GMT-0800,83.297,83.298,83.293,0.83298,72.98,CADJPY
23.01.2020 03:45:00.000 GMT-0800,83.292,83.295,83.289,0.83292,55.82,CADJPY
23.01.2020 04:00:00.000 GMT-0800,83.341,83.344,83.334,0.8334,77.07,CADJPY
23.01.2020 04:15:00.000 GMT-0800,83.304,83.304,83.301,0.83302,24.78,CADJPY
23.01.2020 04:30:00.000 GMT-0800,83.302,83.302,83.292,0.83294,90.03,CADJPY
23.01.2020 04:45:00.000 GMT-0800,83.301,83.304,83.286,0.83288,77.82,CADJPY
23.01.2020 05:00:00.000 GMT-0800,83.282,83.305,83.282,0.83305,90.63,CADJPY
23.01.2020 05:15:00.000 GMT-0800,83.225,83.231,83.217,0.83217,120.41,CADJPY
23.01.2020 05:30:00.000 GMT-0800,83.208,83.234,83.205,0.83231,170.32,CADJPY
23.01.2020 05:45:00.000 GMT-0800,83.278,83.284,83.271,0.83271,94.21,CADJPY
23.01.2020 06:00:00.000 GMT-0800,83.227,83.238,83.22,0.83238,168.11,CADJPY
23.01.2020 06:15:00.000 GMT-0800,83.195,83.208,83.172,0.83179,280.3,CADJPY
23.01.2020 06:30:00.000 GMT-0800,83.196,83.203,83.164,0.83173,256.44,CADJPY
23.01.2020 06:45:00.000 GMT-0800,83.15,83.153,83.132,0.83148,273.06,CADJPY
23.01.2020 07:00:00.000 GMT-0800,83.214,83.233,83.206,0.8321,277.25,CADJPY
23.01.2020 07:15:00.000 GMT-0800,83.251,83.257,83.244,0.83247,93.79,CADJPY
23.01.2020 07:30:00.000 GMT-0800,83.204,83.222,83.188,0.83189,167.37,CADJPY
23.01.2020 07:45:00.000 GMT-0800,83.162,83.17,83.154,0.8316,149.68,CADJPY
23.01.2020 08:00:00.000 GMT-0800,83.19,83.213,83.187,0.83207,295.14,CADJPY
23.01.2020 08:15:00.000 GMT-0800,83.172,83.185,83.172,0.83178,112.39,CADJPY
23.01.2020 08:30:00.000 GMT-0800,83.091,83.106,83.088,0.83102,151.55,CADJPY
23.01.2020 08:45:00.000 GMT-0800,83.177,83.177,83.17,0.83173,65.94,CADJPY
23.01.2020 09:00:00.000 GMT-0800,83.231,83.24,83.228,0.83228,143.18,CADJPY
23.01.2020 09:15:00.000 GMT-0800,83.25,83.251,83.243,0.8325,28.93,CADJPY
23.01.2020 09:30:00.000 GMT-0800,83.253,83.254,83.248,0.83249,37.25,CADJPY
23.01.2020 09:45:00.000 GMT-0800,83.243,83.245,83.233,0.83234,76.4,CADJPY
23.01.2020 10:00:00.000 GMT-0800,83.243,83.25,83.234,0.83236,149.6,CADJPY
23.01.2020 10:15:00.000 GMT-0800,83.273,83.277,83.27,0.83276,26.56,CADJPY
23.01.2020 10:30:00.000 GMT-0800,83.278,83.284,83.278,0.83281,51.05,CADJPY
23.01.2020 10:45:00.000 GMT-0800,83.314,83.335,83.31,0.83333,81.01,CADJPY
23.01.2020 11:00:00.000 GMT-0800,83.338,83.347,83.333,0.83335,86.94,CADJPY
23.01.2020 11:15:00.000 GMT-0800,83.36,83.365,83.35,0.83355,79.84,CADJPY
23.01.2020 11:30:00.000 GMT-0800,83.4,83.407,83.384,0.83384,76.92,CADJPY
23.01.2020 11:45:00.000 GMT-0800,83.408,83.414,83.408,0.83408,22,CADJPY
23.01.2020 12:00:00.000 GMT-0800,83.429,83.433,83.416,0.83417,73.19,CADJPY
23.01.2020 12:15:00.000 GMT-0800,83.409,83.413,83.409,0.83409,40.5,CADJPY
23.01.2020 12:30:00.000 GMT-0800,83.414,83.415,83.408,0.83415,97.5,CADJPY
23.01.2020 12:45:00.000 GMT-0800,83.397,83.402,83.397,0.83399,35.25,CADJPY
23.01.2020 13:00:00.000 GMT-0800,83.388,83.392,83.385,0.8339,53.86,CADJPY
23.01.2020 13:15:00.000 GMT-0800,83.409,83.41,83.406,0.8341,45.54,CADJPY
23.01.2020 13:30:00.000 GMT-0800,83.41,83.411,83.409,0.8341,26.75,CADJPY
23.01.2020 13:45:00.000 GMT-0800,83.383,83.393,83.38,0.83386,136.68,CADJPY
23.01.2020 14:00:00.000 GMT-0800,83.415,83.427,83.413,0.83421,12.54,CADJPY
23.01.2020 14:15:00.000 GMT-0800,83.423,83.432,83.423,0.83432,8.62,CADJPY
23.01.2020 14:30:00.000 GMT-0800,83.431,83.438,83.431,0.83438,18.86,CADJPY
23.01.2020 14:45:00.000 GMT-0800,83.429,83.434,83.424,0.83434,251.23,CADJPY
23.01.2020 15:00:00.000 GMT-0800,83.449,83.451,83.43,0.83431,64.52,CADJPY
23.01.2020 15:15:00.000 GMT-0800,83.44,83.442,83.434,0.83436,36.88,CADJPY
23.01.2020 15:30:00.000 GMT-0800,83.444,83.452,83.444,0.83452,48.25,CADJPY
23.01.2020 15:45:00.000 GMT-0800,83.445,83.445,83.432,0.83438,45.96,CADJPY
23.01.2020 16:00:00.000 GMT-0800,83.468,83.471,83.458,0.83462,155.7,CADJPY
23.01.2020 16:15:00.000 GMT-0800,83.456,83.458,83.452,0.83456,49,CADJPY
23.01.2020 16:30:00.000 GMT-0800,83.423,83.439,83.423,0.83438,73.93,CADJPY
23.01.2020 16:45:00.000 GMT-0800,83.44,83.441,83.43,0.83433,53.15,CADJPY
23.01.2020 17:00:00.000 GMT-0800,83.425,83.425,83.415,0.83417,57.19,CADJPY
23.01.2020 17:15:00.000 GMT-0800,83.399,83.404,83.394,0.83399,95.84,CADJPY
23.01.2020 17:30:00.000 GMT-0800,83.433,83.433,83.422,0.83428,89.67,CADJPY
23.01.2020 17:45:00.000 GMT-0800,83.421,83.424,83.414,0.83415,292.65,CADJPY
23.01.2020 18:00:00.000 GMT-0800,83.39,83.39,83.38,0.83384,45.57,CADJPY
23.01.2020 18:15:00.000 GMT-0800,83.388,83.388,83.383,0.83383,42.71,CADJPY
23.01.2020 18:30:00.000 GMT-0800,83.393,83.394,83.381,0.83386,65.76,CADJPY
23.01.2020 18:45:00.000 GMT-0800,83.387,83.403,83.385,0.83398,30.5,CADJPY
23.01.2020 19:00:00.000 GMT-0800,83.401,83.401,83.396,0.83396,6,CADJPY
23.01.2020 19:15:00.000 GMT-0800,83.383,83.389,83.382,0.83389,29.74,CADJPY
23.01.2020 19:30:00.000 GMT-0800,83.374,83.375,83.37,0.8337,18.75,CADJPY
23.01.2020 19:45:00.000 GMT-0800,83.379,83.384,83.379,0.83382,12.1,CADJPY
23.01.2020 20:00:00.000 GMT-0800,83.387,83.389,83.386,0.83386,7,CADJPY
23.01.2020 20:15:00.000 GMT-0800,83.404,83.404,83.395,0.83399,27.9,CADJPY
23.01.2020 20:30:00.000 GMT-0800,83.416,83.433,83.416,0.83433,44.11,CADJPY
23.01.2020 20:45:00.000 GMT-0800,83.453,83.454,83.452,0.83453,26.11,CADJPY
